trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,1,0,5
1,1,0.28,2,2,0,5
1,1,0.28,3,3,0,5
1,1,0.28,4,4,0,5
1,1,0.28,5,5,1,5
2,1,0.28,1,1,0,4
2,1,0.28,2,2,0,4
2,1,0.28,3,3,0,4
2,1,0.28,4,4,1,4
3,1,0.28,1,-1,0,6
3,1,0.28,2,-0,0,6
3,1,0.28,3,1,0,6
3,1,0.28,4,2,0,6
3,1,0.28,5,3,0,6
3,1,0.28,6,4,1,6
4,1,0.28,1,1,0,7
4,1,0.28,2,2,0,7
4,1,0.28,3,1,0,7
4,1,0.28,4,2,0,7
4,1,0.28,5,3,0,7
4,1,0.28,6,2,0,7
4,1,0.28,7,3,1,7
5,1,0.72,1,-1,0,8
5,1,0.72,2,0,0,8
5,1,0.72,3,-1,0,8
5,1,0.72,4,0,0,8
5,1,0.72,5,1,0,8
5,1,0.72,6,2,0,8
5,1,0.72,7,3,0,8
5,1,0.72,8,4,1,8
6,1,0.28,1,1,0,8
6,1,0.28,2,2,0,8
6,1,0.28,3,3,0,8
6,1,0.28,4,2,0,8
6,1,0.28,5,1,0,8
6,1,0.28,6,2,0,8
6,1,0.28,7,3,0,8
6,1,0.28,8,2,1,8
7,1,0.28,1,1,0,5
7,1,0.28,2,2,0,5
7,1,0.28,3,3,0,5
7,1,0.28,4,4,0,5
7,1,0.28,5,5,1,5
8,1,0.28,1,1,0,9
8,1,0.28,2,2,0,9
8,1,0.28,3,3,0,9
8,1,0.28,4,2,0,9
8,1,0.28,5,1,0,9
8,1,0.28,6,2,0,9
8,1,0.28,7,3,0,9
8,1,0.28,8,4,0,9
8,1,0.28,9,3,1,9
9,1,0.72,1,1,0,7
9,1,0.72,2,2,0,7
9,1,0.72,3,1,0,7
9,1,0.72,4,2,0,7
9,1,0.72,5,3,0,7
9,1,0.72,6,2,0,7
9,1,0.72,7,3,1,7
10,1,0.72,1,-1,0,7
10,1,0.72,2,0,0,7
10,1,0.72,3,1,0,7
10,1,0.72,4,0,0,7
