trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,1,0,10
1,1,0.28,2,2,0,10
1,1,0.28,3,1,0,10
1,1,0.28,4,2,0,10
1,1,0.28,5,3,0,10
1,1,0.28,6,4,0,10
1,1,0.28,7,5,0,10
1,1,0.28,8,4,0,10
1,1,0.28,9,5,0,10
1,1,0.28,10,4,1,10
2,1,0.28,1,1,0,17
2,1,0.28,2,2,0,17
2,1,0.28,3,3,0,17
2,1,0.28,4,2,0,17
2,1,0.28,5,3,0,17
2,1,0.28,6,4,0,17
2,1,0.28,7,3,0,17
2,1,0.28,8,2,0,17
2,1,0.28,9,1,0,17
2,1,0.28,10,2,0,17
2,1,0.28,11,1,0,17
2,1,0.28,12,-0,0,17
2,1,0.28,13,1,0,17
2,1,0.28,14,2,0,17
2,1,0.28,15,3,0,17
2,1,0.28,16,4,0,17
2,1,0.28,17,3,1,17
3,1,0.72,1,1,0,8
3,1,0.72,2,2,0,8
3,1,0.72,3,1,0,8
3,1,0.72,4,0,0,8
3,1,0.72,5,1,0,8
3,1,0.72,6,2,0,8
3,1,0.72,7,3,0,8
3,1,0.72,8,2,1,8
4,1,0.72,1,1,0,9
4,1,0.72,2,2,0,9
4,1,0.72,3,1,0,9
4,1,0.72,4,2,0,9
4,1,0.72,5,3,0,9
4,1,0.72,6,4,0,9
4,1,0.72,7,3,0,9
4,1,0.72,8,4,0,9
4,1,0.72,9,5,1,9
5,1,0.28,1,1,0,12
5,1,0.28,2,-0,0,12
5,1,0.28,3,1,0,12
5,1,0.28,4,-0,0,12
5,1,0.28,5,-1,0,12
5,1,0.28,6,-0,0,12
5,1,0.28,7,1,0,12
5,1,0.28,8,2,0,12
5,1,0.28,9,1,0,12
5,1,0.28,10,2,0,12
5,1,0.28,11,3,0,12
5,1,0.28,12,4,1,12
6,1,0.72,1,1,0,20
6,1,0.72,2,2,0,20
6,1,0.72,3,3,0,20
6,1,0.72,4,4,0,20
6,1,0.72,5,5,0,20
6,1,0.72,6,6,0,20
6,1,0.72,7,5,0,20
6,1,0.72,8,4,0,20
6,1,0.72,9,3,0,20
6,1,0.72,10,2,0,20
6,1,0.72,11,3,0,20
6,1,0.72,12,2,0,20
6,1,0.72,13,1,0,20
6,1,0.72,14,2,0,20
6,1,0.72,15,3,0,20
6,1,0.72,16,4,0,20
6,1,0.72,17,5,0,20
6,1,0.72,18,6,0,20
6,1,0.72,19,7,0,20
6,1,0.72,20,6,1,20
7,1,0.72,1,1,0,10
7,1,0.72,2,0,0,10
7,1,0.72,3,1,0,10
7,1,0.72,4,0,0,10
7,1,0.72,5,1,0,10
7,1,0.72,6,0,0,10
7,1,0.72,7,1,0,10
7,1,0.72,8,2,0,10
7,1,0.72,9,3,0,10
7,1,0.72,10,2,1,10
8,1,0.28,1,-1,0,9
8,1,0.28,2,-0,0,9
8,1,0.28,3,1,0,9
8,1,0.28,4,2,0,9
8,1,0.28,5,3,0,9
8,1,0.28,6,4,0,9
8,1,0.28,7,5,0,9
8,1,0.28,8,6,0,9
8,1,0.28,9,5,1,9
9,1,0.72,1,1,0,8
9,1,0.72,2,0,0,8
9,1,0.72,3,-1,0,8
9,1,0.72,4,0,0,8
9,1,0.72,5,1,0,8
9,1,0.72,6,2,0,8
9,1,0.72,7,3,0,8
9,1,0.72,8,4,1,8
10,1,0.28,1,1,0,7
10,1,0.28,2,2,0,7
10,1,0.28,3,3,0,7
10,1,0.28,4,4,0,7
10,1,0.28,5,5,0,7
10,1,0.28,6,4,0,7
10,1,0.28,7,5,1,7
11,1,0.72,1,-1,0,8
11,1,0.72,2,-0,0,8
11,1,0.72,3,1,0,8
11,1,0.72,4,-0,0,8
11,1,0.72,5,1,0,8
11,1,0.72,6,2,0,8
11,1,0.72,7,3,0,8
11,1,0.72,8,2,1,8
12,1,0.72,1,1,0,8
12,1,0.72,2,2,0,8
12,1,0.72,3,3,0,8
12,1,0.72,4,4,0,8
12,1,0.72,5,5,0,8
12,1,0.72,6,6,0,8
12,1,0.72,7,7,0,8
12,1,0.72,8,8,1,8
13,1,0.28,1,1,0,5
13,1,0.28,2,-0,0,5
13,1,0.28,3,1,0,5
13,1,0.28,4,2,0,5
13,1,0.28,5,1,1,5
14,1,0.72,1,1,0,8
14,1,0.72,2,2,0,8
14,1,0.72,3,3,0,8
14,1,0.72,4,4,0,8
14,1,0.72,5,5,0,8
14,1,0.72,6,4,0,8
14,1,0.72,7,5,0,8
14,1,0.72,8,6,1,8
15,1,0.28,1,-1,0,10
15,1,0.28,2,-2,0,10
15,1,0.28,3,-1,0,10
15,1,0.28,4,-0,0,10
15,1,0.28,5,1,0,10
15,1,0.28,6,2,0,10
15,1,0.28,7,1,0,10
15,1,0.28,8,2,0,10
15,1,0.28,9,1,0,10
15,1,0.28,10,2,1,10
16,1,0.28,1,1,0,6
16,1,0.28,2,-0,0,6
16,1,0.28,3,1,0,6
16,1,0.28,4,2,0,6
16,1,0.28,5,3,0,6
16,1,0.28,6,4,1,6
17,1,0.28,1,1,0,6
17,1,0.28,2,2,0,6
17,1,0.28,3,3,0,6
17,1,0.28,4,2,0,6
17,1,0.28,5,1,0,6
17,1,0.28,6,2,1,6
18,1,0.28,1,1,0,7
18,1,0.28,2,-0,0,7
18,1,0.28,3,1,0,7
18,1,0.28,4,-0,0,7
18,1,0.28,5,1,0,7
18,1,0.28,6,2,0,7
18,1,0.28,7,3,1,7
19,1,0.28,1,-1,0,8
19,1,0.28,2,-2,0,8
19,1,0.28,3,-1,0,8
19,1,0.28,4,-0,0,8
19,1,0.28,5,-1,0,8
19,1,0.28,6,-0,0,8
19,1,0.28,7,1,0,8
19,1,0.28,8,-0,1,8
20,1,0.72,1,1,0,12
20,1,0.72,2,0,0,12
20,1,0.72,3,1,0,12
20,1,0.72,4,2,0,12
20,1,0.72,5,3,0,12
20,1,0.72,6,4,0,12
20,1,0.72,7,3,0,12
20,1,0.72,8,2,0,12
20,1,0.72,9,1,0,12
20,1,0.72,10,0,0,12
20,1,0.72,11,1,0,12
20,1,0.72,12,0,1,12
21,1,0.72,1,1,0,9
21,1,0.72,2,2,0,9
21,1,0.72,3,1,0,9
21,1,0.72,4,2,0,9
21,1,0.72,5,3,0,9
21,1,0.72,6,2,0,9
21,1,0.72,7,3,0,9
21,1,0.72,8,4,0,9
21,1,0.72,9,5,1,9
22,1,0.72,1,1,0,6
22,1,0.72,2,0,0,6
22,1,0.72,3,1,0,6
22,1,0.72,4,2,0,6
22,1,0.72,5,3,0,6
22,1,0.72,6,4,1,6
23,1,0.28,1,-1,0,5
23,1,0.28,2,-0,0,5
23,1,0.28,3,-1,0,5
23,1,0.28,4,-0,0,5
23,1,0.28,5,1,1,5
24,1,0.28,1,1,0,9
24,1,0.28,2,2,0,9
24,1,0.28,3,3,0,9
24,1,0.28,4,4,0,9
24,1,0.28,5,5,0,9
24,1,0.28,6,4,0,9
24,1,0.28,7,5,0,9
24,1,0.28,8,6,0,9
24,1,0.28,9,7,1,9
25,1,0.72,1,-1,0,7
25,1,0.72,2,-2,0,7
25,1,0.72,3,-1,0,7
25,1,0.72,4,-2,0,7
25,1,0.72,5,-1,0,7
25,1,0.72,6,-0,0,7
25,1,0.72,7,1,1,7
26,1,0.72,1,-1,0,8
26,1,0.72,2,0,0,8
26,1,0.72,3,1,0,8
26,1,0.72,4,2,0,8
26,1,0.72,5,3,0,8
26,1,0.72,6,4,0,8
26,1,0.72,7,5,0,8
26,1,0.72,8,6,1,8
27,1,0.28,1,1,0,7
27,1,0.28,2,2,0,7
27,1,0.28,3,3,0,7
27,1,0.28,4,4,0,7
27,1,0.28,5,3,0,7
27,1,0.28,6,4,0,7
27,1,0.28,7,3,1,7
28,1,0.28,1,1,0,9
28,1,0.28,2,2,0,9
28,1,0.28,3,3,0,9
28,1,0.28,4,4,0,9
28,1,0.28,5,5,0,9
28,1,0.28,6,6,0,9
28,1,0.28,7,7,0,9
28,1,0.28,8,6,0,9
28,1,0.28,9,5,1,9
29,1,0.28,1,1,0,10
29,1,0.28,2,2,0,10
29,1,0.28,3,3,0,10
29,1,0.28,4,4,0,10
29,1,0.28,5,5,0,10
29,1,0.28,6,4,0,10
29,1,0.28,7,3,0,10
29,1,0.28,8,4,0,10
29,1,0.28,9,3,0,10
29,1,0.28,10,4,1,10
30,1,0.28,1,1,0,8
30,1,0.28,2,2,0,8
30,1,0.28,3,1,0,8
30,1,0.28,4,2,0,8
30,1,0.28,5,3,0,8
30,1,0.28,6,2,0,8
30,1,0.28,7,3,0,8
30,1,0.28,8,2,1,8
31,1,0.72,1,1,0,11
31,1,0.72,2,2,0,11
31,1,0.72,3,3,0,11
31,1,0.72,4,2,0,11
31,1,0.72,5,3,0,11
31,1,0.72,6,2,0,11
31,1,0.72,7,3,0,11
31,1,0.72,8,4,0,11
31,1,0.72,9,5,0,11
31,1,0.72,10,4,0,11
31,1,0.72,11,5,1,11
32,1,0.28,1,1,0,10
32,1,0.28,2,2,0,10
32,1,0.28,3,3,0,10
32,1,0.28,4,4,0,10
32,1,0.28,5,3,0,10
32,1,0.28,6,4,0,10
32,1,0.28,7,3,0,10
32,1,0.28,8,4,0,10
32,1,0.28,9,5,0,10
32,1,0.28,10,6,1,10
33,1,0.72,1,-1,0,9
33,1,0.72,2,0,0,9
