trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,-1,0,8
1,1,0.28,2,-0,0,8
1,1,0.28,3,1,0,8
1,1,0.28,4,2,0,8
1,1,0.28,5,3,0,8
1,1,0.28,6,4,0,8
1,1,0.28,7,5,0,8
1,1,0.28,8,4,1,8
2,1,0.72,1,1,0,7
2,1,0.72,2,2,0,7
2,1,0.72,3,3,0,7
2,1,0.72,4,4,0,7
2,1,0.72,5,3,0,7
2,1,0.72,6,4,0,7
2,1,0.72,7,5,1,7
3,1,0.28,1,1,0,12
3,1,0.28,2,2,0,12
3,1,0.28,3,1,0,12
3,1,0.28,4,2,0,12
3,1,0.28,5,3,0,12
3,1,0.28,6,4,0,12
3,1,0.28,7,3,0,12
3,1,0.28,8,4,0,12
3,1,0.28,9,3,0,12
3,1,0.28,10,4,0,12
3,1,0.28,11,5,0,12
3,1,0.28,12,4,1,12
4,1,0.72,1,-1,0,5
4,1,0.72,2,0,0,5
4,1,0.72,3,1,0,5
4,1,0.72,4,2,0,5
4,1,0.72,5,3,1,5
5,1,0.28,1,1,0,4
5,1,0.28,2,2,0,4
5,1,0.28,3,3,0,4
5,1,0.28,4,4,1,4
6,1,0.28,1,1,0,7
6,1,0.28,2,2,0,7
6,1,0.28,3,1,0,7
6,1,0.28,4,2,0,7
6,1,0.28,5,3,0,7
6,1,0.28,6,4,0,7
6,1,0.28,7,5,1,7
7,1,0.28,1,1,0,10
7,1,0.28,2,-0,0,10
7,1,0.28,3,-1,0,10
7,1,0.28,4,-0,0,10
7,1,0.28,5,1,0,10
7,1,0.28,6,2,0,10
7,1,0.28,7,3,0,10
7,1,0.28,8,2,0,10
7,1,0.28,9,3,0,10
7,1,0.28,10,2,1,10
8,1,0.72,1,1,0,5
8,1,0.72,2,2,0,5
8,1,0.72,3,3,0,5
8,1,0.72,4,4,0,5
8,1,0.72,5,5,1,5
9,1,0.28,1,1,0,20
9,1,0.28,2,-0,0,20
9,1,0.28,3,-1,0,20
9,1,0.28,4,-2,0,20
9,1,0.28,5,-1,0,20
9,1,0.28,6,-0,0,20
9,1,0.28,7,1,0,20
9,1,0.28,8,2,0,20
9,1,0.28,9,3,0,20
9,1,0.28,10,4,0,20
9,1,0.28,11,5,0,20
9,1,0.28,12,6,0,20
9,1,0.28,13,7,0,20
9,1,0.28,14,8,0,20
9,1,0.28,15,9,0,20
9,1,0.28,16,8,0,20
9,1,0.28,17,9,0,20
9,1,0.28,18,10,0,20
9,1,0.28,19,11,0,20
9,1,0.28,20,12,1,20
10,1,0.28,1,1,0,4
10,1,0.28,2,2,0,4
10,1,0.28,3,3,0,4
10,1,0.28,4,4,1,4
11,1,0.28,1,1,0,12
11,1,0.28,2,-0,0,12
11,1,0.28,3,1,0,12
11,1,0.28,4,2,0,12
11,1,0.28,5,3,0,12
11,1,0.28,6,2,0,12
11,1,0.28,7,1,0,12
11,1,0.28,8,2,0,12
11,1,0.28,9,3,0,12
11,1,0.28,10,4,0,12
11,1,0.28,11,5,0,12
11,1,0.28,12,6,1,12
12,1,0.72,1,1,0,4
12,1,0.72,2,2,0,4
12,1,0.72,3,3,0,4
12,1,0.72,4,4,1,4
13,1,0.28,1,1,0,3
13,1,0.28,2,2,0,3
13,1,0.28,3,3,1,3
14,1,0.72,1,-1,0,9
14,1,0.72,2,-2,0,9
14,1,0.72,3,-1,0,9
14,1,0.72,4,0,0,9
