trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,-1,0,5
1,1,0.28,2,0,0,5
1,1,0.28,3,1,0,5
1,1,0.28,4,0,0,5
1,1,0.28,5,1,1,5
2,1,0.28,1,-1,0,5
2,1,0.28,2,-0,0,5
2,1,0.28,3,1,0,5
2,1,0.28,4,2,0,5
2,1,0.28,5,3,1,5
3,1,0.72,1,1,0,8
3,1,0.72,2,0,0,8
3,1,0.72,3,1,0,8
3,1,0.72,4,0,0,8
3,1,0.72,5,1,0,8
3,1,0.72,6,2,0,8
3,1,0.72,7,3,0,8
3,1,0.72,8,2,1,8
4,1,0.28,1,-1,0,6
4,1,0.28,2,0,0,6
4,1,0.28,3,-1,0,6
4,1,0.28,4,0,0,6
4,1,0.28,5,1,0,6
4,1,0.28,6,0,1,6
5,1,0.28,1,-1,0,5
5,1,0.28,2,-0,0,5
5,1,0.28,3,1,0,5
5,1,0.28,4,2,0,5
5,1,0.28,5,3,1,5
6,1,0.28,1,1,0,4
6,1,0.28,2,2,0,4
6,1,0.28,3,1,0,4
6,1,0.28,4,0,1,4
7,1,0.28,1,1,0,7
7,1,0.28,2,0,0,7
7,1,0.28,3,1,0,7
7,1,0.28,4,2,0,7
7,1,0.28,5,3,0,7
7,1,0.28,6,2,0,7
7,1,0.28,7,1,1,7
8,1,0.28,1,1,0,8
8,1,0.28,2,2,0,8
8,1,0.28,3,3,0,8
8,1,0.28,4,2,0,8
8,1,0.28,5,3,0,8
8,1,0.28,6,4,0,8
8,1,0.28,7,5,0,8
8,1,0.28,8,6,1,8
9,1,0.28,1,1,0,3
9,1,0.28,2,2,0,3
9,1,0.28,3,3,1,3
10,1,0.28,1,1,0,4
10,1,0.28,2,2,0,4
10,1,0.28,3,3,0,4
10,1,0.28,4,4,1,4
11,1,0.72,1,1,0,4
11,1,0.72,2,2,0,4
11,1,0.72,3,3,0,4
11,1,0.72,4,2,1,4
12,1,0.72,1,-1,0,5
12,1,0.72,2,-0,0,5
12,1,0.72,3,1,0,5
12,1,0.72,4,-0,0,5
12,1,0.72,5,1,1,5
13,1,0.28,1,1,0,5
13,1,0.28,2,2,0,5
13,1,0.28,3,1,0,5
13,1,0.28,4,2,0,5
13,1,0.28,5,3,1,5
14,1,0.28,1,-1,0,6
14,1,0.28,2,0,0,6
14,1,0.28,3,1,0,6
14,1,0.28,4,0,0,6
14,1,0.28,5,1,0,6
14,1,0.28,6,2,1,6
15,1,0.28,1,1,0,4
15,1,0.28,2,-0,0,4
15,1,0.28,3,1,0,4
15,1,0.28,4,2,1,4
16,1,0.28,1,1,0,8
16,1,0.28,2,0,0,8
16,1,0.28,3,1,0,8
16,1,0.28,4,0,0,8
16,1,0.28,5,1,0,8
16,1,0.28,6,0,0,8
16,1,0.28,7,-1,0,8
16,1,0.28,8,-2,1,8
17,1,0.72,1,-1,0,14
17,1,0.72,2,0,0,14
17,1,0.72,3,-1,0,14
17,1,0.72,4,-2,0,14
17,1,0.72,5,-1,0,14
17,1,0.72,6,0,0,14
17,1,0.72,7,1,0,14
17,1,0.72,8,2,0,14
17,1,0.72,9,1,0,14
17,1,0.72,10,2,0,14
17,1,0.72,11,1,0,14
17,1,0.72,12,2,0,14
17,1,0.72,13,3,0,14
17,1,0.72,14,4,1,14
18,1,0.28,1,1,0,3
18,1,0.28,2,2,0,3
18,1,0.28,3,3,1,3
19,1,0.72,1,1,0,5
19,1,0.72,2,2,0,5
